epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
265,755.501,0.57257,1.01342,0.43924,0.88756,0.34514,0.39881,0.35228,0.19902,0.33971,0.41071,0.39864,0.19122,1.70447,3.40141,2.26885,1.637,0.00121733,0.00121733,0.00121733
266,758.357,0.54,0.95257,0.41396,0.85967,0.35265,0.39841,0.36595,0.20842,0.32323,0.40476,0.41809,0.22183,1.69909,3.49371,2.27017,1.63964,0.00121721,0.00121721,0.00121721
267,761.189,0.56796,1.03611,0.42533,0.87906,0.32314,0.41214,0.37171,0.21005,0.29994,0.43006,0.40934,0.21293,1.67485,3.5831,2.34041,1.61601,0.00121708,0.00121708,0.00121708
268,764.036,0.54074,0.94626,0.43566,0.8639,0.33405,0.46726,0.38425,0.20228,0.30852,0.45536,0.39585,0.20938,1.69358,3.72384,2.34919,1.64023,0.00121696,0.00121696,0.00121696
269,766.855,0.58116,0.96409,0.43849,0.8557,0.31151,0.47098,0.39014,0.20252,0.36531,0.467,0.39202,0.19435,1.68943,3.82396,2.37651,1.64262,0.00121684,0.00121684,0.00121684
270,769.692,0.56647,0.98979,0.43725,0.87447,0.3535,0.51339,0.40393,0.21207,0.37003,0.50705,0.41883,0.20804,1.68872,3.79645,2.41179,1.63133,0.00121671,0.00121671,0.00121671
271,772.533,0.51759,0.95368,0.42536,0.85292,0.32732,0.39807,0.32272,0.16959,0.38485,0.39012,0.36701,0.16735,1.69708,3.8625,2.55443,1.62414,0.00121659,0.00121659,0.00121659
272,775.384,0.52692,0.89645,0.41178,0.84864,0.40592,0.34332,0.36101,0.17737,0.44662,0.40093,0.38555,0.17718,1.64838,3.66726,2.53258,1.59148,0.00121646,0.00121646,0.00121646
273,778.223,0.53909,0.90236,0.41122,0.86608,0.67457,0.28166,0.37557,0.18143,0.45334,0.46687,0.41669,0.18986,1.69021,3.54086,2.42146,1.61513,0.00121634,0.00121634,0.00121634
274,781.097,0.51767,0.81194,0.39379,0.84686,0.5104,0.3227,0.37225,0.18592,0.47815,0.39807,0.40479,0.19939,1.72572,3.39918,2.39333,1.60958,0.00121622,0.00121622,0.00121622
275,783.923,0.53489,0.9342,0.41583,0.87469,0.52703,0.28274,0.37834,0.19917,0.36659,0.41592,0.41534,0.20609,1.65802,3.27584,2.4654,1.58218,0.00121609,0.00121609,0.00121609
276,786.774,0.48054,0.82723,0.35928,0.84308,0.43171,0.35267,0.39159,0.19842,0.3981,0.56523,0.43699,0.21988,1.62714,3.27476,2.58299,1.57825,0.00121597,0.00121597,0.00121597
277,789.611,0.51354,0.85108,0.4088,0.84532,0.54758,0.28799,0.39119,0.19536,0.41918,0.40045,0.43084,0.22715,1.60941,3.39843,2.53492,1.59212,0.00121585,0.00121585,0.00121585
278,792.438,0.53237,0.84287,0.41268,0.86702,0.45017,0.33408,0.39111,0.20902,0.40023,0.4529,0.44476,0.22752,1.5369,3.50334,2.3697,1.53829,0.00121572,0.00121572,0.00121572
279,795.281,0.49622,0.84542,0.3902,0.84454,0.40615,0.49628,0.40884,0.22684,0.43444,0.55283,0.45197,0.23979,1.51957,3.65229,2.22213,1.52295,0.0012156,0.0012156,0.0012156
280,798.13,0.5311,0.98722,0.43143,0.85891,0.40471,0.49256,0.4179,0.22108,0.43235,0.54911,0.47117,0.23266,1.52459,3.92641,2.25094,1.54115,0.00121547,0.00121547,0.00121547
281,800.981,0.53291,1.17681,0.43154,0.86251,0.43497,0.46503,0.44473,0.22517,0.46032,0.50967,0.48337,0.23095,1.62667,4.19875,2.26355,1.59545,0.00121535,0.00121535,0.00121535
282,803.848,0.52701,0.90141,0.41129,0.86917,0.58894,0.41461,0.48553,0.25939,0.45546,0.60783,0.52935,0.26034,1.65257,4.10831,1.95339,1.60511,0.00121523,0.00121523,0.00121523
283,806.698,0.51267,0.94096,0.3954,0.84461,0.68166,0.44309,0.48985,0.27466,0.65827,0.42924,0.51227,0.25567,1.66163,3.94776,2.0602,1.61047,0.0012151,0.0012151,0.0012151
284,809.562,0.5322,0.91859,0.43683,0.84552,0.37754,0.42441,0.33913,0.18266,0.42132,0.47044,0.409,0.1953,1.71493,3.75905,2.53093,1.6575,0.00121498,0.00121498,0.00121498
285,812.415,0.50281,0.85051,0.37394,0.85137,0.40512,0.31583,0.3242,0.16649,0.3873,0.39658,0.37947,0.17677,1.68549,3.48657,2.79332,1.62569,0.00121485,0.00121485,0.00121485
286,815.278,0.5308,0.93536,0.43485,0.85133,0.39345,0.34375,0.3156,0.17242,0.37503,0.40625,0.33386,0.18284,1.63255,3.2332,2.84113,1.56363,0.00121473,0.00121473,0.00121473
287,818.127,0.51035,0.89372,0.41019,0.84047,0.40811,0.30432,0.30942,0.1702,0.33884,0.41815,0.32295,0.17706,1.64132,3.08254,2.82872,1.5719,0.00121461,0.00121461,0.00121461
288,820.973,0.50736,0.90084,0.41038,0.84765,0.3631,0.39245,0.35041,0.19558,0.33775,0.40253,0.35766,0.19986,1.70727,3.02369,2.77242,1.65015,0.00121448,0.00121448,0.00121448
289,823.844,0.56916,0.92815,0.4115,0.85888,0.33772,0.37723,0.33484,0.19554,0.60222,0.23477,0.34182,0.19837,1.71684,3.07233,2.66244,1.6368,0.00121436,0.00121436,0.00121436
290,826.711,0.52368,0.89346,0.40355,0.85205,0.39665,0.42411,0.34994,0.21004,0.3803,0.4122,0.3496,0.21082,1.73523,3.15197,2.57083,1.65075,0.00121424,0.00121424,0.00121424
291,829.572,0.51223,0.8695,0.3923,0.84847,0.5743,0.382,0.39235,0.23625,0.65974,0.33079,0.39898,0.23077,1.69502,3.27404,2.51793,1.63803,0.00121411,0.00121411,0.00121411
292,832.411,0.54223,0.89581,0.45002,0.86584,0.41074,0.47247,0.38895,0.23713,0.40567,0.48214,0.43645,0.25415,1.65858,3.33966,2.75721,1.58534,0.00121399,0.00121399,0.00121399
293,835.246,0.54463,0.92394,0.44227,0.84208,0.39271,0.46904,0.37982,0.22129,0.39769,0.49683,0.4473,0.24382,1.62053,3.37212,2.76197,1.55983,0.00121386,0.00121386,0.00121386
294,838.093,0.55013,0.90375,0.45782,0.86218,0.33056,0.40883,0.37509,0.22897,0.34047,0.42732,0.43842,0.23386,1.5909,3.34924,2.64847,1.57916,0.00121374,0.00121374,0.00121374
295,840.96,0.51659,0.90828,0.42381,0.86559,0.33259,0.4113,0.36256,0.2118,0.36189,0.46512,0.41707,0.2268,1.54706,3.26984,2.50785,1.578,0.00121362,0.00121362,0.00121362
296,843.817,0.53378,0.87277,0.41411,0.84166,0.37272,0.4748,0.36549,0.20554,0.4118,0.54487,0.43092,0.21774,1.58856,3.20372,2.47047,1.62336,0.00121349,0.00121349,0.00121349
297,846.675,0.52892,0.93566,0.4158,0.85724,0.34114,0.39062,0.38056,0.21789,0.39178,0.50089,0.43014,0.23454,1.63751,3.12402,2.54487,1.65247,0.00121337,0.00121337,0.00121337
298,849.527,0.53748,0.95389,0.43168,0.8499,0.591,0.27971,0.40935,0.22789,0.38585,0.39863,0.40448,0.22019,1.62181,3.14427,2.76159,1.61772,0.00121325,0.00121325,0.00121325
299,852.389,0.52247,0.92481,0.44185,0.84614,0.58513,0.29144,0.38792,0.22697,0.58513,0.29144,0.40125,0.22147,1.57004,3.21779,2.7221,1.58267,0.00121312,0.00121312,0.00121312
300,855.267,0.49475,0.82834,0.39701,0.83152,0.52018,0.30374,0.36651,0.20952,0.52018,0.30374,0.3878,0.21546,1.54914,3.28492,2.67464,1.5432,0.001213,0.001213,0.001213
301,858.107,0.50558,0.81419,0.40586,0.83254,0.40882,0.35342,0.33402,0.19909,0.35892,0.35649,0.35675,0.18981,1.53322,3.3123,2.73151,1.54013,0.00121287,0.00121287,0.00121287
302,860.973,0.49454,0.81058,0.39915,0.85058,0.42599,0.35714,0.33495,0.20287,0.41608,0.35119,0.34986,0.19246,1.53307,3.28426,2.76996,1.54946,0.00121275,0.00121275,0.00121275
303,863.841,0.51078,0.85865,0.39777,0.84444,0.44725,0.35119,0.30907,0.19534,0.43525,0.34524,0.32255,0.17856,1.52688,3.26062,2.82143,1.5551,0.00121263,0.00121263,0.00121263
304,866.702,0.47434,0.7853,0.38062,0.8519,0.35327,0.33557,0.29838,0.19297,0.35011,0.34524,0.30904,0.17502,1.54607,3.18246,2.90771,1.54923,0.0012125,0.0012125,0.0012125
305,869.578,0.49742,0.84518,0.39097,0.83791,0.34337,0.33861,0.29006,0.18596,0.33998,0.34828,0.29962,0.17126,1.57618,3.16467,2.99525,1.54195,0.00121238,0.00121238,0.00121238
306,872.431,0.4994,0.87724,0.42622,0.85386,0.37174,0.37254,0.30198,0.17872,0.36779,0.38221,0.30019,0.17222,1.60185,3.19469,3.03042,1.55187,0.00121226,0.00121226,0.00121226
307,875.277,0.48164,0.76483,0.38668,0.83366,0.48088,0.33885,0.36022,0.21001,0.47675,0.34853,0.36289,0.20361,1.59335,3.16514,2.94627,1.52252,0.00121213,0.00121213,0.00121213
308,878.162,0.48952,0.88719,0.3763,0.83632,0.45714,0.36094,0.35874,0.21201,0.39667,0.36341,0.36591,0.20541,1.62571,3.25444,2.74557,1.52872,0.00121201,0.00121201,0.00121201
309,881.038,0.48779,0.84793,0.3678,0.8376,0.38005,0.4172,0.35642,0.20417,0.3542,0.41815,0.3768,0.19964,1.66257,3.33813,2.56135,1.59519,0.00121189,0.00121189,0.00121189
310,883.909,0.52327,0.87478,0.41457,0.84992,0.34803,0.44958,0.36054,0.19435,0.33849,0.46843,0.41881,0.20522,1.68315,3.45769,2.36563,1.65648,0.00121176,0.00121176,0.00121176
311,886.775,0.48966,0.85855,0.40252,0.82976,0.38391,0.38546,0.34728,0.19269,0.39453,0.52753,0.416,0.20298,1.70272,3.58372,2.36744,1.68893,0.00121164,0.00121164,0.00121164
312,889.631,0.48791,0.91256,0.38846,0.84272,0.41397,0.33408,0.33058,0.17401,0.47278,0.53392,0.4298,0.19646,1.7099,3.63805,2.53439,1.68652,0.00121151,0.00121151,0.00121151
313,892.47,0.52673,0.8959,0.4317,0.87675,0.44764,0.2975,0.31477,0.16646,0.46299,0.49737,0.39243,0.17784,1.71419,3.63079,2.63183,1.67558,0.00121139,0.00121139,0.00121139
314,895.347,0.49942,0.86247,0.37584,0.83524,0.41363,0.40625,0.33407,0.18661,0.49622,0.49159,0.42663,0.20556,1.66064,3.56186,2.69433,1.6136,0.00121127,0.00121127,0.00121127
315,898.206,0.50497,0.90437,0.41138,0.85671,0.3724,0.41297,0.3595,0.20374,0.39038,0.51386,0.38226,0.208,1.61515,3.57917,2.58631,1.56778,0.00121114,0.00121114,0.00121114
316,901.097,0.4884,0.88463,0.38727,0.84016,0.40804,0.38224,0.37864,0.22352,0.33667,0.43527,0.38652,0.19804,1.61249,3.6219,2.4622,1.60063,0.00121102,0.00121102,0.00121102
317,903.966,0.49851,0.82395,0.3746,0.84265,0.42493,0.42878,0.38822,0.2139,0.32898,0.47619,0.39008,0.19516,1.61563,3.64657,2.51959,1.59145,0.0012109,0.0012109,0.0012109
318,906.821,0.54801,0.83413,0.42129,0.86076,0.37044,0.42725,0.37618,0.21039,0.59898,0.28051,0.39139,0.19071,1.59996,3.68977,2.56137,1.55475,0.00121077,0.00121077,0.00121077
319,909.677,0.48653,0.83902,0.38733,0.84267,0.35053,0.44053,0.39259,0.22635,0.62238,0.27458,0.4018,0.20823,1.59885,3.5909,2.67162,1.53155,0.00121065,0.00121065,0.00121065
320,912.541,0.55155,0.97881,0.43983,0.87545,0.44856,0.33929,0.39151,0.22749,0.44856,0.33929,0.40763,0.2136,1.6109,3.49203,2.81889,1.53514,0.00121052,0.00121052,0.00121052
321,915.406,0.55578,0.81356,0.41155,0.8475,0.51383,0.30381,0.37814,0.22086,0.41262,0.42123,0.41198,0.2151,1.60675,3.39943,2.83929,1.57263,0.0012104,0.0012104,0.0012104
322,918.298,0.52262,0.87911,0.40195,0.85426,0.60448,0.28138,0.37886,0.21393,0.38201,0.43023,0.40768,0.21209,1.6771,3.43738,2.89296,1.65978,0.00121028,0.00121028,0.00121028
323,921.14,0.51498,0.91246,0.42113,0.85013,0.61888,0.26568,0.3561,0.20077,0.43287,0.57164,0.42275,0.21041,1.735,3.51904,2.88619,1.74366,0.00121015,0.00121015,0.00121015
324,924.007,0.47761,0.92568,0.38352,0.84436,0.43105,0.46017,0.39241,0.21316,0.47232,0.53829,0.44181,0.22025,1.74706,3.56189,2.83962,1.78759,0.00121003,0.00121003,0.00121003
325,926.847,0.51284,0.86822,0.40565,0.86889,0.49836,0.45477,0.44092,0.23472,0.49836,0.45477,0.44646,0.23578,1.74911,3.53205,2.73791,1.77727,0.00120991,0.00120991,0.00120991
326,929.687,0.49425,0.90398,0.38988,0.87296,0.57088,0.40415,0.43339,0.23762,0.57088,0.40415,0.43312,0.23058,1.72221,3.50641,2.62152,1.72052,0.00120978,0.00120978,0.00120978
327,932.534,0.5232,0.92229,0.43509,0.87582,0.46628,0.48031,0.44441,0.23762,0.53734,0.41089,0.43335,0.2511,1.71573,3.5742,2.45771,1.66546,0.00120966,0.00120966,0.00120966
328,935.423,0.48888,0.87594,0.4133,0.83917,0.49817,0.48904,0.45255,0.24317,0.49304,0.48586,0.44283,0.24859,1.69249,3.50847,2.27046,1.65836,0.00120953,0.00120953,0.00120953
329,938.298,0.47946,0.85484,0.3679,0.84495,0.68915,0.32738,0.45894,0.25926,0.67189,0.31176,0.43457,0.24851,1.6035,3.55166,2.12735,1.631,0.00120941,0.00120941,0.00120941
330,941.154,0.51336,0.83596,0.40609,0.84104,0.636,0.31922,0.42942,0.24837,0.62073,0.30359,0.40566,0.23411,1.58344,3.59262,2.34086,1.6038,0.00120929,0.00120929,0.00120929
331,943.979,0.48963,0.83339,0.41434,0.862,0.51362,0.31681,0.40491,0.25038,0.57416,0.27673,0.42001,0.23651,1.5625,3.57591,2.54505,1.52358,0.00120916,0.00120916,0.00120916
332,946.837,0.48634,0.85482,0.37548,0.84329,0.50491,0.29491,0.38914,0.25477,0.37888,0.50661,0.40813,0.23739,1.48395,3.54537,2.50742,1.46569,0.00120904,0.00120904,0.00120904
333,949.722,0.49917,0.84304,0.3846,0.85353,0.65523,0.27981,0.34309,0.22022,0.648,0.27364,0.35687,0.20245,1.42833,3.71316,2.40917,1.45939,0.00120892,0.00120892,0.00120892
334,952.587,0.50068,0.83929,0.39046,0.84354,0.43519,0.35974,0.33407,0.21364,0.41097,0.3955,0.33563,0.19961,1.4126,3.89108,2.33967,1.47276,0.00120879,0.00120879,0.00120879
335,955.429,0.52544,0.93054,0.4086,0.87335,0.58663,0.30117,0.33375,0.21388,0.46623,0.39749,0.34307,0.21174,1.38108,3.91163,2.22572,1.43699,0.00120867,0.00120867,0.00120867
336,958.304,0.55925,1.03057,0.43241,0.88352,0.45421,0.38609,0.34058,0.20062,0.4322,0.35755,0.32008,0.19951,1.39695,3.76036,2.15352,1.44509,0.00120854,0.00120854,0.00120854
337,961.152,0.50002,0.84904,0.38624,0.85277,0.40907,0.39041,0.3269,0.19523,0.41561,0.44095,0.36397,0.19984,1.44603,3.67561,2.20518,1.46925,0.00120842,0.00120842,0.00120842
338,963.999,0.5119,0.86827,0.39378,0.85916,0.35179,0.39299,0.32667,0.20235,0.36271,0.47563,0.36001,0.20177,1.44897,3.58862,2.29016,1.49919,0.0012083,0.0012083,0.0012083
339,966.866,0.50634,0.86112,0.39808,0.84422,0.33066,0.43111,0.34493,0.19858,0.32848,0.46523,0.37495,0.20065,1.4413,3.54297,2.3933,1.48874,0.00120817,0.00120817,0.00120817
340,969.726,0.46131,0.82986,0.37866,0.83961,0.3328,0.38594,0.36562,0.20852,0.40452,0.50934,0.40675,0.21822,1.47775,3.47715,2.4632,1.4711,0.00120805,0.00120805,0.00120805
341,972.574,0.48851,0.78063,0.38728,0.84173,0.35201,0.38523,0.39872,0.22536,0.40012,0.46281,0.45411,0.24252,1.51439,3.43899,2.48299,1.47638,0.00120793,0.00120793,0.00120793
342,975.435,0.49981,0.8387,0.38695,0.85315,0.40668,0.49424,0.42022,0.23192,0.45908,0.55689,0.48793,0.25203,1.54965,3.39364,2.55626,1.48929,0.0012078,0.0012078,0.0012078
343,978.317,0.47562,0.7958,0.3737,0.83238,0.42108,0.51116,0.38796,0.21927,0.58303,0.44271,0.46437,0.23652,1.56194,3.45933,2.5638,1.51688,0.00120768,0.00120768,0.00120768
344,981.158,0.53457,0.90443,0.40703,0.87902,0.42011,0.45586,0.35713,0.21571,0.45802,0.51655,0.41149,0.22624,1.47055,3.55993,2.68177,1.45911,0.00120755,0.00120755,0.00120755
345,983.999,0.50311,0.82903,0.37819,0.84945,0.47769,0.34896,0.32671,0.2003,0.46493,0.42068,0.37301,0.21168,1.43868,3.59777,2.68672,1.42802,0.00120743,0.00120743,0.00120743
346,986.861,0.48026,0.81808,0.36676,0.85338,0.44011,0.34373,0.34412,0.20874,0.41981,0.40774,0.37529,0.20896,1.486,3.68394,2.65065,1.44116,0.00120731,0.00120731,0.00120731
347,989.736,0.51831,0.8843,0.39579,0.85596,0.34426,0.32666,0.35215,0.21049,0.39825,0.38095,0.37268,0.20555,1.49056,3.68575,2.47159,1.40675,0.00120718,0.00120718,0.00120718
348,992.605,0.49796,0.79215,0.3861,0.84243,0.40252,0.2872,0.34348,0.20698,0.49692,0.35285,0.37645,0.20538,1.50627,3.5794,2.42161,1.40789,0.00120706,0.00120706,0.00120706
349,995.457,0.50693,0.80216,0.38597,0.85843,0.34642,0.40476,0.3385,0.1974,0.38405,0.38095,0.37273,0.20357,1.4987,3.44396,2.421,1.43504,0.00120694,0.00120694,0.00120694
350,998.343,0.46328,0.79606,0.36469,0.84415,0.36108,0.38766,0.31829,0.18403,0.4144,0.39231,0.34478,0.19335,1.50531,3.4146,2.4727,1.44049,0.00120681,0.00120681,0.00120681
351,1001.2,0.46158,0.77747,0.3672,0.83385,0.34028,0.3605,0.29512,0.17317,0.36389,0.40625,0.33635,0.18736,1.52125,3.37859,2.50576,1.4504,0.00120669,0.00120669,0.00120669
352,1004.06,0.49251,0.82637,0.40552,0.84706,0.35744,0.38318,0.33301,0.19133,0.36591,0.43097,0.35576,0.19809,1.50272,3.40602,2.45729,1.44879,0.00120656,0.00120656,0.00120656
353,1006.91,0.50528,0.89703,0.40289,0.85467,0.38651,0.35193,0.35018,0.20581,0.41511,0.39658,0.38039,0.21151,1.4765,3.51196,2.37077,1.44203,0.00120644,0.00120644,0.00120644
354,1009.78,0.48336,0.82876,0.37834,0.84474,0.5769,0.32454,0.3938,0.23777,0.42403,0.40848,0.42671,0.23466,1.51362,3.64892,2.42057,1.46637,0.00120632,0.00120632,0.00120632
355,1012.62,0.49281,0.87372,0.38511,0.85825,0.47505,0.33408,0.3968,0.23883,0.47505,0.33408,0.42249,0.23532,1.53735,3.63626,2.35071,1.51151,0.00120619,0.00120619,0.00120619
356,1015.47,0.50997,0.90956,0.39285,0.83293,0.34256,0.44058,0.38463,0.22827,0.36462,0.50341,0.41916,0.23366,1.49875,3.50992,2.35432,1.48771,0.00120607,0.00120607,0.00120607
357,1018.32,0.59069,1.03081,0.44091,0.87271,0.42417,0.46156,0.41065,0.23775,0.41764,0.50241,0.44558,0.25255,1.53387,3.3601,2.39683,1.50972,0.00120595,0.00120595,0.00120595
358,1021.25,0.51172,0.88758,0.40871,0.85669,0.51863,0.32366,0.38179,0.2212,0.39321,0.43316,0.42278,0.23527,1.59618,3.328,2.58956,1.60542,0.00120582,0.00120582,0.00120582
359,1024.13,0.51227,0.90538,0.37356,0.84217,0.43499,0.32961,0.38563,0.23144,0.3781,0.43091,0.42783,0.23242,1.61619,3.3986,2.63182,1.62636,0.0012057,0.0012057,0.0012057
360,1026.99,0.50975,0.86788,0.40428,0.86152,0.46756,0.32781,0.36427,0.21717,0.43667,0.36024,0.3876,0.21861,1.53928,3.40708,2.6491,1.56954,0.00120557,0.00120557,0.00120557
361,1029.83,0.48767,0.88182,0.40133,0.84563,0.43262,0.33827,0.34694,0.22388,0.41351,0.33697,0.3584,0.20697,1.51201,3.46946,2.67448,1.55354,0.00120545,0.00120545,0.00120545
362,1032.72,0.50278,0.91682,0.37621,0.83621,0.45855,0.29718,0.37541,0.22632,0.37318,0.34361,0.3962,0.2212,1.51773,3.47346,2.59987,1.53208,0.00120533,0.00120533,0.00120533
363,1035.6,0.44895,0.81265,0.36838,0.84306,0.45179,0.31994,0.38797,0.22259,0.4424,0.30432,0.37962,0.22718,1.55714,3.39231,2.51626,1.54885,0.0012052,0.0012052,0.0012052
364,1038.48,0.48333,0.85611,0.37547,0.84181,0.71813,0.28646,0.41106,0.24487,0.71813,0.28646,0.41215,0.23191,1.60747,3.32657,2.50531,1.58547,0.00120508,0.00120508,0.00120508
365,1041.34,0.50442,0.86682,0.36355,0.84959,0.64226,0.32832,0.39786,0.23344,0.65345,0.31374,0.38758,0.21679,1.57257,3.36635,2.59418,1.55582,0.00120496,0.00120496,0.00120496
366,1044.18,0.47672,0.86693,0.38953,0.84249,0.48438,0.37341,0.38428,0.23495,0.47389,0.36407,0.36662,0.21502,1.57166,3.50281,2.73924,1.5718,0.00120483,0.00120483,0.00120483
367,1047.02,0.46963,0.88875,0.39017,0.84198,0.49908,0.32366,0.39592,0.25618,0.70866,0.26237,0.38416,0.2322,1.53272,3.52955,2.88465,1.54406,0.00120471,0.00120471,0.00120471
368,1049.86,0.47372,0.80504,0.38386,0.84561,0.6161,0.29771,0.41339,0.25824,0.57438,0.2825,0.3924,0.24008,1.56303,3.47254,2.88613,1.55655,0.00120458,0.00120458,0.00120458
369,1052.7,0.48038,0.85048,0.37473,0.85278,0.6725,0.32072,0.39764,0.23649,0.6502,0.31484,0.38183,0.2267,1.56012,3.38126,2.85562,1.55693,0.00120446,0.00120446,0.00120446
370,1055.56,0.4763,0.87547,0.38113,0.84514,0.52724,0.34556,0.35952,0.22131,0.52724,0.34556,0.35321,0.21,1.55859,3.41635,2.86177,1.57535,0.00120434,0.00120434,0.00120434
371,1058.41,0.44727,0.7928,0.34493,0.82468,0.45735,0.36682,0.3341,0.20465,0.43663,0.35491,0.32186,0.19474,1.53738,3.50448,2.80686,1.55483,0.00120421,0.00120421,0.00120421
372,1061.29,0.49905,0.8447,0.38687,0.84674,0.40372,0.38275,0.32943,0.21151,0.38707,0.37306,0.31537,0.19269,1.54334,3.53723,2.73361,1.56483,0.00120409,0.00120409,0.00120409
373,1064.14,0.45525,0.76264,0.36234,0.83563,0.47559,0.40912,0.38534,0.24802,0.45508,0.39786,0.37133,0.22144,1.53674,3.52806,2.70157,1.57417,0.00120396,0.00120396,0.00120396
374,1067.02,0.44502,0.76705,0.34656,0.83144,0.62011,0.40062,0.39778,0.2524,0.61538,0.38718,0.38442,0.23349,1.48909,3.43701,2.80351,1.54818,0.00120384,0.00120384,0.00120384
375,1069.86,0.43353,0.79295,0.34562,0.82736,0.60716,0.39241,0.41138,0.26263,0.59376,0.38646,0.39817,0.2596,1.45373,3.38495,2.93983,1.52969,0.00120372,0.00120372,0.00120372
376,1072.76,0.48175,0.75326,0.35018,0.83218,0.61025,0.37388,0.39496,0.24655,0.596,0.36792,0.38158,0.24677,1.45842,3.29568,3.09834,1.51836,0.00120359,0.00120359,0.00120359
377,1075.62,0.45959,0.85061,0.36811,0.82981,0.6615,0.3432,0.39501,0.24014,0.64625,0.33725,0.38285,0.23996,1.46782,3.26784,3.17922,1.52716,0.00120347,0.00120347,0.00120347
378,1078.48,0.51099,0.9124,0.39774,0.8562,0.50383,0.33517,0.39096,0.22826,0.49103,0.32995,0.37894,0.22372,1.46369,3.18347,3.19791,1.47887,0.00120335,0.00120335,0.00120335
379,1081.35,0.45823,0.7777,0.36156,0.83032,0.52078,0.2962,0.36536,0.21447,0.52078,0.2962,0.38019,0.21383,1.45507,3.13466,3.11172,1.47351,0.00120322,0.00120322,0.00120322
380,1084.23,0.45771,0.82808,0.35616,0.8462,0.55891,0.29836,0.37104,0.22556,0.54534,0.29241,0.3793,0.21648,1.46662,3.06804,3.03876,1.49687,0.0012031,0.0012031,0.0012031
381,1087.1,0.49783,0.7942,0.37564,0.83809,0.57018,0.33176,0.39384,0.23101,0.55627,0.32602,0.39044,0.22091,1.49941,3.09514,2.94586,1.54365,0.00120298,0.00120298,0.00120298
382,1089.99,0.50679,0.8438,0.37506,0.86805,0.65063,0.32472,0.42,0.23284,0.65063,0.32472,0.42498,0.24795,1.54681,3.07675,2.79102,1.5652,0.00120285,0.00120285,0.00120285
383,1092.83,0.49246,0.91088,0.39007,0.82933,0.39349,0.43299,0.43082,0.23518,0.41033,0.40903,0.42394,0.25026,1.58184,3.03014,2.78594,1.6002,0.00120273,0.00120273,0.00120273
384,1095.68,0.49206,0.87258,0.38709,0.83336,0.39383,0.44432,0.39701,0.21226,0.38664,0.43712,0.40389,0.22487,1.54972,2.96328,2.68508,1.55424,0.0012026,0.0012026,0.0012026
385,1098.53,0.45487,0.78457,0.35732,0.82533,0.36787,0.43378,0.38774,0.20801,0.36787,0.43378,0.4001,0.22313,1.5321,2.96128,2.55113,1.51993,0.00120248,0.00120248,0.00120248
386,1101.4,0.43506,0.78865,0.34251,0.82476,0.46403,0.3971,0.38117,0.19572,0.46403,0.3971,0.38973,0.20412,1.54334,2.97682,2.63679,1.51878,0.00120236,0.00120236,0.00120236
387,1104.25,0.48602,0.81143,0.38204,0.85239,0.50503,0.40502,0.36812,0.18709,0.45971,0.4747,0.38828,0.20383,1.53243,2.96777,2.6235,1.52292,0.00120223,0.00120223,0.00120223
388,1107.11,0.46426,0.81303,0.34959,0.82711,0.42131,0.51762,0.37671,0.20155,0.49715,0.46875,0.40213,0.20263,1.49529,2.96647,2.60377,1.51567,0.00120211,0.00120211,0.00120211
389,1109.97,0.45408,0.76703,0.36587,0.8449,0.44133,0.5202,0.35052,0.1932,0.42842,0.51053,0.36425,0.19627,1.47524,3.04497,2.58903,1.51433,0.00120199,0.00120199,0.00120199
390,1112.84,0.49078,0.82036,0.38778,0.85554,0.39375,0.5119,0.34827,0.19758,0.37077,0.49033,0.34738,0.19306,1.50466,3.28041,2.69585,1.5176,0.00120186,0.00120186,0.00120186
391,1115.72,0.49502,0.86561,0.37845,0.84915,0.40043,0.48968,0.34791,0.19638,0.37372,0.51298,0.35804,0.1952,1.5261,3.53817,2.79055,1.53531,0.00120174,0.00120174,0.00120174
392,1118.59,0.47384,0.78893,0.36791,0.8354,0.44728,0.47782,0.36819,0.20525,0.43092,0.47247,0.39227,0.20543,1.55487,3.5963,2.80932,1.54126,0.00120161,0.00120161,0.00120161
393,1121.42,0.45559,0.83881,0.38651,0.84008,0.47139,0.45685,0.38644,0.21117,0.47265,0.45685,0.39954,0.21471,1.57977,3.63573,2.75507,1.59019,0.00120149,0.00120149,0.00120149
394,1124.31,0.47727,0.80147,0.35801,0.84361,0.41438,0.48308,0.38666,0.20724,0.41704,0.48169,0.40318,0.21739,1.60999,3.59476,2.71138,1.63396,0.00120137,0.00120137,0.00120137
395,1127.17,0.47085,0.86519,0.37521,0.84121,0.43572,0.49303,0.41922,0.21292,0.42867,0.48708,0.42603,0.22468,1.5899,3.5605,2.75875,1.62566,0.00120124,0.00120124,0.00120124
396,1130.04,0.49268,0.93209,0.37561,0.84205,0.50081,0.39435,0.41692,0.21376,0.49589,0.39435,0.41201,0.22513,1.59735,3.56297,2.62352,1.63315,0.00120112,0.00120112,0.00120112
